ld,paper,label,adopted,new_title,house_action,senate_action
2155,SP0874,"C ""A"" (S-553 )",True,"An Act to Direct the Bureau of Alcoholic Beverages and Lottery Operations to Temporarily Suspend Enforcement of Public Law 2025, Chapter 87",Adopted on 4/9/2026,Adopted on 4/8/2026
2155,SP0874,"H ""A"" (H-965 ) to C ""A"" (S-553 )",True,"An Act to Exempt, for Licenses Issued Prior to May 23, 2025, Persons Holding a Majority Ownership Interest from the Restriction on the Number of Manufacturing Facility Licenses and On-premises Retail Licenses",Adopted on 4/2/2026,
2155,SP0874,"S ""A"" (S-633 ) to C ""A"" (S-553 )",True,"An Act to Exempt, for Licenses Issued Prior to December 21, 2025, Persons Holding a Majority Ownership Interest from the Restriction on the Number of Manufacturing Facility Licenses and On-premises Retail Licenses",Adopted on 4/9/2026,Adopted on 4/8/2026
2156,SP0875,"C ""A"" (S-510 )",True,,Adopted on 3/3/2026,Adopted on 2/24/2026
2156,SP0875,"H ""A"" (H-862 ) to C ""A"" (S-510 )",False,,,
2156,SP0875,"H ""B"" (H-864 ) to C ""A"" (S-510 )",True,,Adopted on 3/18/2026,Adopted on 3/19/2026
2157,HP1446,"C ""A"" (H-891 )",True,,Adopted on 4/7/2026,Adopted on 4/6/2026
2157,HP1446,"C ""B"" (H-892 )",True,,Adopted on 3/25/2026,
2157,HP1446,"S ""A"" (S-618 ) to C ""B"" (H-892 )",False,,,
2158,HP1447,"C ""A"" (H-810 )",True,,Adopted on 2/26/2026,Adopted on 3/3/2026
2159,HP1448,"C ""A"" (H-959 )",True,,Adopted on 4/2/2026,Adopted on 4/2/2026
2159,HP1448,"H ""A"" (H-963 ) to C ""A"" (H-959 )",False,An Act to Require School Buses to Be Equipped with and to Use School Bus Crossing Arms and to Amend the Law Regarding the Use of Antipinch Technology on School Bus Doors,Defeated on 4/2/2026,
2161,HP1450,"C ""A"" (H-912 )",True,,Adopted on 3/30/2026,Adopted on 4/2/2026
2162,HP1451,"C ""A"" (H-1002 )",True,,Adopted on 4/8/2026,Adopted on 4/9/2026
2162,HP1451,"C ""B"" (H-1003 )",False,An Act to Regulate Artificial Intelligence Companion Models,,
2162,HP1451,"C ""C"" (H-1004 )",False,,,
2163,HP1452,"C ""A"" (H-910 )",True,An Act to Enhance Crime Victims' Rights,Adopted on 3/30/2026,Adopted on 4/2/2026
2163,HP1452,"C ""B"" (H-911 )",False,An Act to Enhance Crime Victims' Rights,,
2164,HP1453,"C ""A"" (H-958 )",True,,Adopted on 4/2/2026,Adopted on 4/6/2026
2165,HP1454,"C ""A"" (H-971 )",True,,,Adopted on 4/6/2026
2168,HP1457,"C ""A"" (H-939 )",True,,Adopted on 4/2/2026,Adopted on 4/6/2026
2169,SP0879,"C ""A"" (S-527 )",True,,Adopted on 3/17/2026,Adopted on 3/10/2026
2170,HP1458,"C ""A"" (H-957 )",True,,Adopted on 4/2/2026,Adopted on 4/2/2026
2172,HP1460,"C ""A"" (H-842 )",False,,,
2173,HP1461,"C ""A"" (H-1041 )",True,,Adopted on 4/13/2026,Adopted on 4/13/2026
2173,HP1461,"H ""A"" (H-1042 ) to C ""A"" (H-1041 )",True,,Adopted on 4/13/2026,Adopted on 4/13/2026
2175,HP1463,"C ""A"" (H-931 )",True,,Adopted on 4/2/2026,Adopted on 4/6/2026
2175,HP1463,"C ""B"" (H-932 )",False,,,
2175,HP1463,"H ""A"" (H-945 ) to C ""A"" (H-931 )",True,,Adopted on 4/2/2026,Adopted on 4/6/2026
2176,SP0881,"C ""A"" (S-640 )",True,An Act to Safeguard Personal Information and Strengthen Tenant Rights in Maine,Adopted on 4/8/2026,Adopted on 4/7/2026
2177,HP1465,"C ""A"" (H-921 )",True,,Adopted on 3/31/2026,Adopted on 4/2/2026
2178,SP0883,"C ""A"" (S-703 )",True,,Adopted on 4/14/2026,Adopted on 4/13/2026
2179,SP0884,"C ""A"" (S-549 )",True,An Act Regarding the Licensing of Online Used Car Dealers,Adopted on 3/19/2026,Adopted on 3/17/2026
2180,HP1467,"C ""A"" (H-964 )",True,,Adopted on 4/2/2026,Adopted on 4/6/2026
2184,SP0889,"C ""A"" (S-535 )",True,"Resolve, to Name a Bridge Between the Town of Hiram and the Town of Cornish Warren's Bridge",Adopted on 3/17/2026,Adopted on 3/10/2026
2187,SP0892,"C ""A"" (S-569 )",False,,,
2188,HP1469,"C ""A"" (H-920 )",True,,Adopted on 3/30/2026,Adopted on 4/2/2026
2189,HP1470,"C ""A"" (H-851 )",True,,Adopted on 3/24/2026,Adopted on 3/18/2026
2189,HP1470,"H ""A"" (H-886 ) to C ""A"" (H-851 )",True,,Adopted on 3/24/2026,Adopted on 3/25/2026
2191,HP1472,"C ""A"" (H-855 )",True,,Adopted on 3/17/2026,Adopted on 3/18/2026
2192,SP0893,"C ""A"" (S-623 )",True,An Act Regarding School Employee Investigations,Adopted on 4/13/2026,Adopted on 4/9/2026
2192,SP0893,"S ""A"" (S-652 ) to C ""A"" (S-623 )",True,An Act Regarding School Employee Investigations,Adopted on 4/13/2026,Adopted on 4/9/2026
2193,SP0894,"C ""A"" (S-562 )",True,,Adopted on 3/25/2026,Adopted on 3/24/2026
2194,SP0895,"C ""A"" (S-582 )",True,,Adopted on 3/31/2026,Adopted on 3/30/2026
2194,SP0895,"S ""A"" (S-589 ) to C ""A"" (S-582 )",True,,Adopted on 3/31/2026,Adopted on 3/30/2026
2195,SP0896,"C ""A"" (S-539 )",True,An Act to Prohibit the Appointment or Assignment of an Attorney to Provide Indigent Legal Services Without That Attorney's Consent,Adopted on 3/19/2026,Adopted on 3/17/2026
2196,HP1475,"C ""A"" (H-1033 )",False,,,
2196,HP1475,"C ""B"" (H-1034 )",False,"Resolve, to Establish the Commission to Study Health Insurance Costs and Fair Pricing in Health Care",,
2200,HP1479,"C ""A"" (H-919 )",True,An Act Relating to Noncompete Agreements Between Employers and Health Care Practitioners,Adopted on 4/7/2026,Adopted on 4/6/2026
2200,HP1479,"S ""A"" (S-625 ) to C ""A"" (H-919 )",True,,Adopted on 4/7/2026,Adopted on 4/6/2026
2201,HP1480,"C ""A"" (H-981 )",True,,Adopted on 4/7/2026,Adopted on 4/7/2026
2203,HP1482,"C ""A"" (H-845 )",True,,Adopted on 3/17/2026,Adopted on 3/18/2026
2204,SP0897,"C ""A"" (S-600 )",True,"Resolve, Directing the Department of Education to Develop Guidance for School Leaders to Ensure Supportive Measures for Young Students Involved in Challenging, Disruptive or Unsafe Behaviors",Adopted on 4/2/2026,Adopted on 3/31/2026
2207,HP1484,"C ""A"" (H-867 )",True,,Adopted on 3/24/2026,Adopted on 3/25/2026
2208,HP1487,"C ""A"" (H-987 )",True,,Adopted on 4/7/2026,Adopted on 4/7/2026
2208,HP1487,"C ""B"" (H-988 )",False,An Act to Offset the Loss of Federal Health Insurance Premium Assistance and to Provide Ongoing Funding for the Maine Guaranteed Access Reinsurance Association,,
2209,HP1488,"C ""A"" (H-872 )",True,,Adopted on 3/24/2026,Adopted on 3/25/2026
2210,HP1489,"C ""A"" (H-879 )",True,,Adopted on 3/24/2026,Adopted on 3/25/2026
2211,SP0899,"C ""A"" (S-604 )",False,An Act to Amend the Laws Governing the Automotive Right to Repair,,
2211,SP0899,"S ""A"" (S-616 )",True,,Adopted on 4/2/2026,Adopted on 4/2/2026
2211,SP0899,"S ""B"" (S-635 )",False,,,
2212,HP1491,"C ""A"" (H-996 )",True,,Adopted on 4/8/2026,Adopted on 4/9/2026
2212,HP1491,"H ""A"" (H-1007 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""B"" (H-1008 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""C"" (H-1009 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""D"" (H-1010 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""E"" (H-1011 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""F"" (H-1012 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""G"" (H-1013 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""H"" (H-1014 ) to C ""A"" (H-996 )",False,,,
2212,HP1491,"H ""I"" (H-1015 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""J"" (H-1016 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""K"" (H-1017 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""L"" (H-1018 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""M"" (H-1019 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""N"" (H-1020 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""O"" (H-1021 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""P"" (H-1022 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""Q"" (H-1023 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""R"" (H-1024 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"S ""A"" (S-647 ) to C ""A"" (H-996 )",False,,,
2212,HP1491,"S ""B"" (S-648 ) to C ""A"" (H-996 )",False,,,
2212,HP1491,"H ""S"" (H-1026 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""T"" (H-1027 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"H ""U"" (H-1028 ) to C ""A"" (H-996 )",False,,Indefinitely postponed on 4/8/2026,
2212,HP1491,"S ""C"" (S-650 ) to C ""A"" (H-996 )",False,,,
2212,HP1491,"S ""D"" (S-651 ) to C ""A"" (H-996 )",False,,,
2212,HP1491,"S ""E"" (S-654 ) to C ""A"" (H-996 )",False,,,
2213,HP1492,"C ""A"" (H-1037 )",True,,Adopted on 4/13/2026,Adopted on 4/13/2026
2213,HP1492,"S ""A"" (S-697 ) to C ""A"" (H-1037 )",True,,Adopted on 4/13/2026,Adopted on 4/13/2026
2214,HP1493,"C ""A"" (H-884 )",True,,Adopted on 3/24/2026,Adopted on 3/25/2026
2216,SP0903,"C ""A"" (S-637 )",True,,Adopted on 4/7/2026,Adopted on 4/6/2026
2216,SP0903,"S ""A"" (S-691 ) to C ""A"" (S-637 )",False,,,
2216,SP0903,"H ""A"" (H-1060 ) to C ""A"" (S-637 )",True,,Adopted on 4/13/2026,Adopted on 4/13/2026
2217,SP0904,"C ""A"" (S-638 )",True,,Adopted on 4/8/2026,
2218,HP1495,"C ""A"" (H-869 )",True,,Adopted on 3/24/2026,Adopted on 3/25/2026
2219,HP1496,"C ""A"" (H-909 )",True,,Adopted on 3/30/2026,Adopted on 4/2/2026
2220,HP1497,"C ""A"" (H-858 )",True,,Adopted on 3/17/2026,Adopted on 3/18/2026
2221,SP0905,"C ""A"" (S-557 )",True,,Adopted on 3/24/2026,Adopted on 3/18/2026
2222,HP1499,"C ""A"" (H-897 )",True,,Adopted on 3/26/2026,Adopted on 4/6/2026
2222,HP1499,"C ""B"" (H-898 )",False,,,
2223,HP1498,"C ""A"" (H-925 )",True,,Adopted on 3/31/2026,Adopted on 4/2/2026
2224,SP0907,"C ""A"" (S-610 )",True,,Adopted on 4/2/2026,Adopted on 4/2/2026
2225,SP0908,"C ""A"" (S-603 )",True,,Adopted on 4/2/2026,Adopted on 4/2/2026
2225,SP0908,"S ""A"" (S-708 ) to C ""A"" (S-603 )",False,,,
2225,SP0908,"H ""A"" (H-1070 ) to C ""A"" (S-603 )",True,,Adopted on 4/14/2026,Adopted on 4/14/2026
2226,HP1503,"C ""A"" (H-1046 )",True,,Adopted on 4/13/2026,Adopted on 4/13/2026
2227,HP1504,"C ""A"" (H-878 )",True,,Adopted on 3/24/2026,Adopted on 3/25/2026
2228,HP1505,"C ""A"" (H-946 )",True,,Adopted on 4/2/2026,Adopted on 4/2/2026
2230,SP0912,"C ""A"" (S-663 )",True,,Adopted on 4/13/2026,Adopted on 4/13/2026
2231,HP1506,"C ""A"" (H-997 )",True,,Adopted on 4/8/2026,Adopted on 4/8/2026
2231,HP1506,"C ""B"" (H-998 )",False,An Act to Support Owners of Manufactured Housing,,
